frame.number,eth.src,eth.dst,frame.len,rel_time,primary
7006,247033387452659.00,105927195770177.00,137,0.004159,0
7007,247033387452035.00,105927195770177.00,627,0.004409,0
7008,105927195770177.00,211811468.00,453,0.003141,0
7009,247033387452035.00,105927195770177.00,534,0.012537,0
7010,247033387452035.00,105927195770177.00,1293,0.007982,0
7011,105927195770177.00,211811468.00,83,0.00367,0
7012,105927195770177.00,211811468.00,425,0.00934,0
7013,247033387452035.00,105927195770177.00,1406,0.030373,0
7014,105927195770177.00,211811468.00,54,0.007857,0
7015,105927195770177.00,211811468.00,54,0.000124,0
7016,105927195770177.00,211811468.00,430,0.000047,0
7017,247033387452659.00,105927195770177.00,184,0.015196,0
7018,105927195770177.00,211811468.00,66,0.001094,0
7019,247033387452659.00,105927195770177.00,184,0.007535,0
7020,105927195770177.00,211811468.00,212,0.000062,0
7021,247033387452035.00,105927195770177.00,689,0.00653,0
7022,247033387452035.00,105927195770177.00,66,0.001054,0
7023,105927195770177.00,211811468.00,54,0.000118,0
7024,105927195770177.00,211811468.00,499,0.001539,0
7025,105927195770177.00,211811468.00,437,0.005414,0
7026,247033387452035.00,105927195770177.00,54,0.009459,0
7027,247033387452035.00,105927195770177.00,1514,0.000437,0
7028,247033387452035.00,105927195770177.00,1514,0.000462,0
7029,247033387452035.00,105927195770177.00,340,0.000004,0
7030,105927195770177.00,211811468.00,54,0.000067,0
7031,247033387452035.00,105927195770177.00,805,0.019932,0
7032,105927195770177.00,211811468.00,424,0.007635,0
7033,247033387452035.00,105927195770177.00,1514,0.030625,0
7034,247033387452035.00,105927195770177.00,186,0.000001,0
7035,105927195770177.00,211811468.00,54,0.000101,0
7036,105927195770177.00,211811468.00,427,0.007258,0
7037,247033387452035.00,105927195770177.00,1514,0.032478,0
7038,247033387452035.00,105927195770177.00,1077,0.000001,0
7039,105927195770177.00,211811468.00,54,0.000109,0
7040,105927195770177.00,211811468.00,427,0.009622,0
7041,247033387452035.00,105927195770177.00,1514,0.030397,0
7042,247033387452035.00,105927195770177.00,466,0.000002,0
7043,105927195770177.00,211811468.00,54,0.000093,0
7044,105927195770177.00,211811468.00,430,0.00824,0
7045,247033387452035.00,105927195770177.00,1040,0.030315,0
7046,105927195770177.00,211811468.00,446,0.006645,0
7047,247033387452035.00,105927195770177.00,1514,0.030627,0
7048,247033387452035.00,105927195770177.00,1514,0.000316,0
7049,247033387452035.00,105927195770177.00,387,0.000003,0
7050,105927195770177.00,211811468.00,54,0.000058,0
7051,105927195770177.00,211811468.00,434,0.007583,0
7052,247033387452035.00,105927195770177.00,996,0.030183,0
7053,105927195770177.00,211811468.00,444,0.007101,0
7054,247033387452035.00,105927195770177.00,1075,0.03228,0
7055,105927195770177.00,211811468.00,438,0.006641,0
7056,247033387452035.00,105927195770177.00,843,0.03027,0
7057,105927195770177.00,211811468.00,123,0.130868,0
7058,105927195770177.00,211811468.00,1235,0.001695,0
7059,105927195770177.00,211811468.00,437,0.044622,0
7060,105927195770177.00,211811468.00,83,0.001156,0
7061,247033387452035.00,105927195770177.00,1255,0.029078,0
7062,247033387452035.00,105927195770177.00,54,0.004575,0
7063,247033387452035.00,105927195770177.00,215,0.000276,0
7064,247033387452035.00,105927195770177.00,92,0.00029,0
7065,105927195770177.00,211811468.00,54,0.000052,0
7066,105927195770177.00,211811468.00,435,0.002408,0
7067,247033387452035.00,105927195770177.00,968,0.030772,0
7068,105927195770177.00,211811468.00,435,0.006054,0
7069,247033387452035.00,105927195770177.00,767,0.030295,0
7070,105927195770177.00,211811468.00,448,0.006055,0
7071,247033387452035.00,105927195770177.00,1060,0.031136,0
7072,105927195770177.00,211811468.00,445,0.006364,0
7073,247033387452035.00,105927195770177.00,901,0.030218,0
7074,105927195770177.00,211811468.00,441,0.006285,0
7075,247033387452035.00,105927195770177.00,1514,0.030517,0
7076,247033387452035.00,105927195770177.00,487,0.000185,0
7077,105927195770177.00,211811468.00,54,0.000048,0
7078,105927195770177.00,211811468.00,444,0.007786,0
7079,247033387452035.00,105927195770177.00,1061,0.030882,0
7080,105927195770177.00,211811468.00,1002,0.009753,0
7081,105927195770177.00,211811468.00,442,0.003583,0
7082,105927195770177.00,211811468.00,70,0.000257,0
7083,247033387452035.00,105927195770177.00,536,0.007311,0
7084,247033387452035.00,105927195770177.00,1302,0.022856,0
7085,105927195770177.00,211811468.00,439,0.012183,0
7086,105927195770177.00,211811468.00,70,0.019023,0
7087,247033387452035.00,105927195770177.00,1244,0.011214,0
7088,105927195770177.00,211811468.00,54,0.00454,0
7089,105927195770177.00,211811468.00,436,0.003123,0
7090,247033387452035.00,105927195770177.00,923,0.03009,0
7091,105927195770177.00,211811468.00,54,0.007747,0
7092,105927195770177.00,211811468.00,431,0.000452,0
7093,247033387452659.00,105927195770177.00,118,0.007603,0
7094,105927195770177.00,211811468.00,66,0.001093,0
7095,247033387452035.00,105927195770177.00,54,0.000613,0
7096,105927195770177.00,211811468.00,54,0.00009,0
7097,247033387452035.00,105927195770177.00,62,0.009563,0
7098,105927195770177.00,211811468.00,54,0.000126,0
7099,105927195770177.00,211811468.00,433,0.00031,0
7100,247033387452035.00,105927195770177.00,242,0.009984,0
7101,247033387452035.00,105927195770177.00,233,0.000159,0
7102,105927195770177.00,211811468.00,54,0.000058,0
7103,247033387452035.00,105927195770177.00,1514,0.000297,0
7104,247033387452035.00,105927195770177.00,1340,0.000234,0
7105,105927195770177.00,211811468.00,54,0.000051,0
7106,105927195770177.00,211811468.00,66,0.003914,0
7107,105927195770177.00,211811468.00,438,0.006798,0
7108,247033387452035.00,105927195770177.00,62,0.003047,0
7109,105927195770177.00,211811468.00,54,0.000138,0
7110,105927195770177.00,211811468.00,571,0.002148,0
7111,247033387452035.00,105927195770177.00,54,0.007986,0
7112,247033387452035.00,105927195770177.00,54,0.001908,0
7113,247033387452035.00,105927195770177.00,1514,0.002137,0
7114,247033387452035.00,105927195770177.00,1514,0.000456,0
7115,247033387452035.00,105927195770177.00,1514,0.000001,0
7116,247033387452035.00,105927195770177.00,865,0,0
7117,105927195770177.00,211811468.00,54,0.000069,0
7118,105927195770177.00,211811468.00,180,0.002921,0
7119,105927195770177.00,211811468.00,466,0.008085,0
7120,247033387452035.00,105927195770177.00,105,0.002151,0
7121,247033387452035.00,105927195770177.00,1514,0.000496,0
7122,247033387452035.00,105927195770177.00,1514,0.000324,0
7123,247033387452035.00,105927195770177.00,86,0.000001,0
7124,105927195770177.00,211811468.00,54,0.00006,0
7125,247033387452035.00,105927195770177.00,454,0.007286,0
7126,105927195770177.00,211811468.00,54,0.000092,0
7127,105927195770177.00,211811468.00,74,0.004008,0
7128,247033387452659.00,105927195770177.00,187,0.001816,0
7129,105927195770177.00,211811468.00,66,0.001409,0
7130,105927195770177.00,211811468.00,423,0.001032,0
7131,247033387452035.00,105927195770177.00,66,0.014931,0
7132,105927195770177.00,211811468.00,54,0.000134,0
7133,105927195770177.00,211811468.00,571,0.002615,0
7134,105927195770177.00,211811468.00,76,0.001477,0
7135,105927195770177.00,211811468.00,434,0.001036,0
7136,247033387452035.00,105927195770177.00,685,0.010721,0
7137,247033387452035.00,105927195770177.00,54,0.002311,0
7138,247033387452035.00,105927195770177.00,1514,0.000589,0
7139,247033387452035.00,105927195770177.00,1514,0.000377,0
7140,247033387452035.00,105927195770177.00,1230,0.000003,0
7141,105927195770177.00,211811468.00,54,0.000075,0
7142,247033387452035.00,105927195770177.00,1514,0.001148,0
7143,105927195770177.00,211811468.00,54,0.000078,0
7144,105927195770177.00,211811468.00,434,0.001928,0
7145,247033387452035.00,105927195770177.00,901,0.012483,0
7146,105927195770177.00,211811468.00,180,0.003087,0
7147,105927195770177.00,211811468.00,147,0.007805,0
7148,105927195770177.00,211811468.00,319,0.001865,0
7149,247033387452035.00,105927195770177.00,930,0.00277,0
7150,247033387452035.00,105927195770177.00,1060,0.002092,0
7151,247033387452035.00,105927195770177.00,296,0.003742,0
7152,105927195770177.00,211811468.00,446,0.001509,0
7153,105927195770177.00,211811468.00,426,0.002951,0
7154,105927195770177.00,211811468.00,76,0.006634,0
7155,247033387452035.00,105927195770177.00,54,0.01906,0
7156,247033387452035.00,105927195770177.00,1514,0.001715,0
7157,247033387452035.00,105927195770177.00,545,0.000006,0
7158,105927195770177.00,211811468.00,54,0.000073,0
7159,247033387452035.00,105927195770177.00,131,0.002484,0
7160,105927195770177.00,211811468.00,54,0.000092,0
7161,105927195770177.00,211811468.00,92,0.001847,0
7162,247033387452659.00,105927195770177.00,118,0.009463,0
7163,105927195770177.00,211811468.00,146,0.000057,0
7164,247033387452659.00,105927195770177.00,167,0.005019,0
7165,105927195770177.00,211811468.00,66,0.001057,0
7166,247033387452035.00,105927195770177.00,66,0.015206,0
7167,105927195770177.00,211811468.00,54,0.000143,0
7168,105927195770177.00,211811468.00,1031,0.000364,0
7169,247033387452659.00,105927195770177.00,167,0.006674,0
7170,105927195770177.00,211811468.00,195,0.00006,0
7171,247033387452035.00,105927195770177.00,54,0.000175,0
7172,247033387452035.00,105927195770177.00,54,0.007945,0
7173,247033387452035.00,105927195770177.00,1514,0.003916,0
7174,247033387452035.00,105927195770177.00,1514,0.000423,0
7175,247033387452035.00,105927195770177.00,1514,0.000001,0
7176,105927195770177.00,211811468.00,54,0.000079,0
7177,247033387452035.00,105927195770177.00,1514,0.000318,0
7178,247033387452035.00,105927195770177.00,1514,0.000002,0
7179,247033387452035.00,105927195770177.00,1514,0,0
7180,105927195770177.00,211811468.00,54,0.000077,0
7181,247033387452035.00,105927195770177.00,1514,0.000322,0
7182,247033387452035.00,105927195770177.00,832,0.000002,0
7183,105927195770177.00,211811468.00,54,0.000071,0
7184,247033387452035.00,105927195770177.00,54,0.005128,0
7185,105927195770177.00,211811468.00,443,0.026357,0
7186,247033387452035.00,105927195770177.00,856,0.002856,0
7187,247033387452035.00,105927195770177.00,525,0.009172,0
7188,247033387452035.00,105927195770177.00,458,0.000162,0
7189,105927195770177.00,211811468.00,54,0.000058,0
7190,247033387452035.00,105927195770177.00,186,0.000314,0
7191,247033387452035.00,105927195770177.00,1107,0.000002,0
7192,105927195770177.00,211811468.00,54,0.000057,0
7193,247033387452035.00,105927195770177.00,1514,0.00031,0
7194,247033387452035.00,105927195770177.00,700,0.000001,0
7195,247033387452035.00,105927195770177.00,1185,0.000001,0
7196,105927195770177.00,211811468.00,54,0.000067,0
7197,247033387452035.00,105927195770177.00,186,0.00735,0
7198,105927195770177.00,211811468.00,54,0.000105,0
7199,247033387452035.00,105927195770177.00,1107,0.000255,0
7200,247033387452035.00,105927195770177.00,1107,0.000001,0
7201,105927195770177.00,211811468.00,54,0.00009,0
7202,247033387452035.00,105927195770177.00,1514,0.000297,0
7203,247033387452035.00,105927195770177.00,700,0.000001,0
7204,247033387452035.00,105927195770177.00,1514,0.000001,0
7205,105927195770177.00,211811468.00,54,0.000073,0
7206,247033387452035.00,105927195770177.00,1514,0.000363,0
7207,247033387452035.00,105927195770177.00,1346,0.000001,0
7208,247033387452035.00,105927195770177.00,1514,0.000004,0
7209,105927195770177.00,211811468.00,54,0.000083,0
7210,247033387452035.00,105927195770177.00,1040,0.006719,0
7211,247033387452035.00,105927195770177.00,1514,0.001972,0
7212,247033387452035.00,105927195770177.00,1514,0.000339,0
7213,247033387452035.00,105927195770177.00,435,0.000002,0
7214,105927195770177.00,211811468.00,54,0.000068,0
7215,105927195770177.00,211811468.00,437,0.036813,0
7216,105927195770177.00,211811468.00,54,0.012113,0
7217,105927195770177.00,211811468.00,54,0.00012,0
7218,247033387452035.00,105927195770177.00,960,0.01849,0
7219,105927195770177.00,211811468.00,423,0.005225,0
7220,105927195770177.00,211811468.00,450,0.003034,0
7221,105927195770177.00,211811468.00,426,0.003057,0
7222,247033387452035.00,105927195770177.00,187,0.002017,0
7223,247033387452035.00,105927195770177.00,1097,0.000281,0
7224,247033387452035.00,105927195770177.00,109,0.000001,0
7225,105927195770177.00,211811468.00,54,0.000078,0
7226,247033387452035.00,105927195770177.00,187,0.00035,0
7227,105927195770177.00,211811468.00,54,0.000067,0
7228,247033387452035.00,105927195770177.00,1107,0.000276,0
7229,247033387452035.00,105927195770177.00,1514,0.000002,0
7230,105927195770177.00,211811468.00,54,0.000075,0
7231,247033387452035.00,105927195770177.00,453,0.000537,0
7232,247033387452035.00,105927195770177.00,187,0.000001,0
7233,247033387452035.00,105927195770177.00,357,0.000001,0
7234,247033387452035.00,105927195770177.00,197,0,0
7235,247033387452035.00,105927195770177.00,200,0,0
7236,247033387452035.00,105927195770177.00,187,0.000001,0
7237,247033387452035.00,105927195770177.00,693,0,0
7238,105927195770177.00,211811468.00,54,0.000104,0
7239,247033387452035.00,105927195770177.00,397,0.00408,0
7240,247033387452035.00,105927195770177.00,106,0.005306,0
7241,105927195770177.00,211811468.00,54,0.00009,0
7242,247033387452035.00,105927195770177.00,186,0.002116,0
7243,247033387452035.00,105927195770177.00,1107,0.000602,0
7244,105927195770177.00,211811468.00,54,0.000061,0
7245,247033387452035.00,105927195770177.00,1107,0.000677,0
7246,247033387452035.00,105927195770177.00,1514,0.000001,0
7247,247033387452035.00,105927195770177.00,700,0.000005,0
7248,247033387452035.00,105927195770177.00,1514,0.000001,0
7249,247033387452035.00,105927195770177.00,1514,0.000001,0
7250,247033387452035.00,105927195770177.00,1514,0,0
7251,247033387452035.00,105927195770177.00,1514,0.000001,0
7252,105927195770177.00,211811468.00,54,0.000088,0
7253,247033387452035.00,105927195770177.00,1514,0.000301,0
7254,247033387452035.00,105927195770177.00,1514,0.000001,0
7255,247033387452035.00,105927195770177.00,1514,0.000001,0
7256,247033387452035.00,105927195770177.00,1514,0.000001,0
7257,105927195770177.00,211811468.00,54,0.000097,0
7258,247033387452035.00,105927195770177.00,1514,0.000376,0
7259,247033387452035.00,105927195770177.00,477,0.000002,0
7260,105927195770177.00,211811468.00,54,0.000063,0
7261,247033387452035.00,105927195770177.00,1107,0.000802,0
7262,105927195770177.00,211811468.00,54,0.000061,0
7263,247033387452035.00,105927195770177.00,1514,0.000786,0
7264,247033387452035.00,105927195770177.00,700,0.000358,0
7265,247033387452035.00,105927195770177.00,1162,0.000001,0
7266,105927195770177.00,211811468.00,54,0.000057,0
7267,247033387452035.00,105927195770177.00,1514,0.000248,0
7268,247033387452035.00,105927195770177.00,413,0.000001,0
7269,105927195770177.00,211811468.00,54,0.000063,0
7270,247033387452035.00,105927195770177.00,186,0.000654,0
7271,105927195770177.00,211811468.00,54,0.000049,0
7272,247033387452035.00,105927195770177.00,1107,0.000212,0
7273,247033387452035.00,105927195770177.00,1514,0.000533,0
7274,247033387452035.00,105927195770177.00,700,0.000002,0
7275,247033387452035.00,105927195770177.00,1514,0,0
7276,105927195770177.00,211811468.00,54,0.000062,0
7277,247033387452035.00,105927195770177.00,1514,0.000232,0
7278,247033387452035.00,105927195770177.00,1229,0.000002,0
7279,105927195770177.00,211811468.00,54,0.000057,0
7280,247033387452035.00,105927195770177.00,54,0.001496,0
7281,247033387452035.00,105927195770177.00,673,0.006889,0
7282,105927195770177.00,211811468.00,441,0.007235,0
7283,247033387452035.00,105927195770177.00,1514,0.019249,0
7284,247033387452035.00,105927195770177.00,1514,0.00039,0
7285,247033387452035.00,105927195770177.00,1514,0.000001,0
7286,105927195770177.00,211811468.00,54,0.000072,0
7287,247033387452035.00,105927195770177.00,1514,0.000422,0
7288,247033387452035.00,105927195770177.00,1514,0.000003,0
7289,247033387452035.00,105927195770177.00,1514,0.000001,0
7290,247033387452035.00,105927195770177.00,149,0.000001,0
7291,105927195770177.00,211811468.00,54,0.000072,0
7292,247033387452035.00,105927195770177.00,1273,0.010186,0
7293,105927195770177.00,211811468.00,54,0.0022,0
7294,105927195770177.00,211811468.00,441,0.003148,0
7295,105927195770177.00,211811468.00,66,0.012727,0
7296,247033387452035.00,105927195770177.00,66,0.015387,0
7297,105927195770177.00,211811468.00,54,0.000128,0
7298,247033387452035.00,105927195770177.00,1514,0.002021,0
7299,247033387452035.00,105927195770177.00,226,0.000002,0
7300,105927195770177.00,211811468.00,54,0.0001,0
7301,105927195770177.00,211811468.00,571,0.00011,0
7302,105927195770177.00,211811468.00,501,0.010233,0
7303,105927195770177.00,211811468.00,1514,0.001981,0
7304,105927195770177.00,211811468.00,1156,0.000011,0
7305,247033387452035.00,105927195770177.00,54,0.002549,0
7306,105927195770177.00,211811468.00,437,0.000498,0
7307,247033387452035.00,105927195770177.00,1514,0.000461,0
7308,247033387452035.00,105927195770177.00,1363,0.000415,0
7309,105927195770177.00,211811468.00,54,0.000058,0
7310,105927195770177.00,211811468.00,180,0.003395,0
7311,247033387452035.00,105927195770177.00,54,0.003028,0
7312,247033387452035.00,105927195770177.00,420,0.003179,0
